"SNP","Chromosome","Position ","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","effect","FDR"
"AT3G13120",3,4219775,0.0419417135293674,0.470637919650799,690,0.582062581365946,0.584592817041026,6.64013373687339,0.999326526413139
"AT3G13130",3,4222914,0.804974338640997,0.22662707997853,690,0.582062581365946,0.582099753451173,0.384390191117745,0.999326526413139
"AT3G13150",3,4227740,0.932237305020441,0.386215453916877,690,0.582062581365946,0.582066989490131,-0.308536175682093,0.999326526413139
"AT3G13160",3,4229971,0.496819871542821,0.363209984624837,690,0.582062581365946,0.582344180960443,-3.2366065124661,0.999326526413139
"AT3G13170",3,4231560,0.00408941405179283,0.280144927536232,690,0.582062581365946,0.587118996783987,4.74062387772574,0.925928860682509
"AT3G13175",3,4235126,0.0704121631797815,0.354292950295416,690,0.582062581365946,0.584063088272761,-4.29286860258435,0.999326526413139
"AT3G13180",3,4236017,0.727490259709827,0.429021451997806,690,0.582062581365946,0.582136620857523,-1.16671049009892,0.999326526413139
"AT3G13190",3,4240172,0.359381378748357,0.42497695785039,690,0.582062581365946,0.582575062336144,-2.39445327259818,0.999326526413139
"AT3G13200",3,4242125,0.994360722047832,0.485787788258449,690,0.582062581365946,0.582062611822325,-0.0217985701747239,0.999326526413139
"AT3G13210",3,4244921,0.419683468264475,0.356670989209953,690,0.582062581365946,0.582459796746507,1.03852075031318,0.999326526413139
"AT3G13222",3,4251014,0.950730709917146,0.479735085746536,690,0.582062581365946,0.582064909084125,0.14284293763194,0.999326526413139
"AT3G13224",3,4254743,0.43027575120367,0.39851757413064,690,0.582062581365946,0.582442024802292,-1.96661504937947,0.999326526413139
"AT3G13225",3,4258770,0.173809069750836,0.383564415754277,690,0.582062581365946,0.583191885516708,4.14822494397959,0.999326526413139
"AT3G13226",3,4264295,0.160236332836855,0.439464286209027,690,0.582062581365946,0.58326660626193,-2.56713221891914,0.999326526413139
"AT3G13229",3,4268444,0.549157071171169,0.137853638868356,690,0.582062581365946,0.5822814109316,1.00311653641347,0.999326526413139
"AT3G13230",3,4269978,0.559578577936174,0.409972677094603,690,0.582062581365946,0.582270190083917,-2.36972471504851,0.999326526413139
"AT3G13235",3,4271212,0.438177360381346,0.476662045150809,690,0.582062581365946,0.582429192814568,1.986116644719,0.999326526413139
"AT3G13240",3,4275760,0.621349840096852,0.0765476037792314,690,0.582062581365946,0.582211355258631,-0.638539954096359,0.999326526413139
"AT3G13275",3,4289194,0.642073227308555,0.443724131292714,690,0.582062581365946,0.58219431865501,-0.792471995760934,0.999326526413139
"AT3G13277",3,4290082,0.225651969748572,0.306389476721816,690,0.582062581365946,0.582958593335116,2.13250694444287,0.999326526413139
"AT3G13280",3,4295327,0.692417000582902,0.281381381381382,690,0.582062581365946,0.582157996257757,-0.503731486005108,0.999326526413139
"AT3G13290",3,4297381,0.611740411825874,0.462220556547138,690,0.582062581365946,0.58221969475229,1.60607759798586,0.999326526413139
"AT3G13300",3,4303874,0.226054495754502,0.493643451026638,690,0.582062581365946,0.582957038762004,-6.53059085641871,0.999326526413139
"AT3G13310",3,4310608,0.826559913604719,0.402121858989217,690,0.582062581365946,0.582091854310083,-0.407304103506249,0.999326526413139
"AT3G13320",3,4314529,0.732378099567329,0.412206962669717,690,0.582062581365946,0.58213388335178,1.20898401557497,0.999326526413139
"AT3G13330",3,4319647,0.209758795776104,0.360561579675279,690,0.582062581365946,0.583022770677458,-4.92772083904129,0.999326526413139
"AT3G13340",3,4331531,0.618811662647209,0.480722241345522,690,0.582062581365946,0.582213530403638,1.68004341131018,0.999326526413139
"AT3G13350",3,4335475,0.33989241677088,0.463400909226829,690,0.582062581365946,0.582618272908918,-2.11472843848605,0.999326526413139
"AT3G13360",3,4338359,0.305504398631701,0.473878829350458,690,0.582062581365946,0.582703246917222,1.95497000055911,0.999326526413139
"AT3G13380",3,4346557,0.420672236443492,0.379197398083847,690,0.582062581365946,0.582458109405005,1.94102560408282,0.999326526413139
"AT3G13400",3,4355138,0.383023288705607,0.314269107817495,690,0.582062581365946,0.582526793458184,-1.07112460935014,0.999326526413139
"AT3G13404",3,4358179,0.133121853526848,0.397777863280749,690,0.582062581365946,0.58344012163714,2.55086953572936,0.999326526413139
"AT3G13403",3,4358537,0.258733188867519,0.38980696810892,690,0.582062581365946,0.582840970860703,-1.9678603734028,0.999326526413139
"AT3G13405",3,4359012,0.267135418543027,0.369330056940536,690,0.582062581365946,0.582814019246236,1.5974506795319,0.999326526413139
"AT3G13410",3,4361857,0.971880284808276,0.45430000304425,690,0.582062581365946,0.582063338941785,0.104944906350283,0.999326526413139
"AT3G13420",3,4364527,0.448312015020185,0.425344202898551,690,0.582062581365946,0.58241324514811,1.61296937495536,0.999326526413139
"AT3G13430",3,4367181,0.588733430883456,0.43606843758669,690,0.582062581365946,0.582240846008696,1.70736487740942,0.999326526413139
"AT3G13432",3,4371470,0.136353325635219,0.234365950091265,690,0.582062581365946,0.583417441524574,-2.34708341506484,0.999326526413139
"AT3G13433",3,4374236,0.343544040269803,0.185970563523573,690,0.582062581365946,0.582609923943504,-1.81786808281322,0.999326526413139
"AT3G13435",3,4375425,0.138324525923662,0.256570817730149,690,0.582062581365946,0.583403900726166,3.29285850247288,0.999326526413139
"AT3G13437",3,4376361,0.061149651368117,0.297592846365738,690,0.582062581365946,0.584205567844668,-3.65744054661991,0.999326526413139
"AT3G13440",3,4377097,0.641922469795462,0.372242117796932,690,0.582062581365946,0.582194438029205,-1.12789995904677,0.999326526413139
"AT3G13445",3,4379793,0.353886505965644,0.445088410422235,690,0.582062581365946,0.582586915943541,-2.13952232735392,0.999326526413139
"AT3G13450",3,4382198,0.429766717070481,0.305867024467386,690,0.582062581365946,0.582442863741635,-2.13656033512962,0.999326526413139
"AT3G13460",3,4384714,0.912555385955069,0.410562106509995,690,0.582062581365946,0.582069933922422,0.362420983015909,0.999326526413139
"AT3G13470",3,4389256,0.38090201324149,0.368358905401902,690,0.582062581365946,0.582530951731591,3.19708478040411,0.999326526413139
"AT3G13480",3,4392956,0.082953961893847,0.414244051502529,690,0.582062581365946,0.58389935191924,-3.80105916261891,0.999326526413139
"AT3G13490",3,4395725,0.408657020655181,0.46397044833331,690,0.582062581365946,0.582479022312739,1.72737532380779,0.999326526413139
"AT3G13500",3,4399974,0.221708519902402,0.25163736039425,690,0.582062581365946,0.582974001514205,-1.48412121050069,0.999326526413139
"AT3G13510",3,4403500,0.198449847626271,0.453051770727593,690,0.582062581365946,0.583072061124435,4.09656479729892,0.999326526413139
"AT3G13520",3,4408925,0.594747144017609,0.305777302599468,690,0.582062581365946,0.582235152168916,1.98794076115155,0.999326526413139
"AT3G13525",3,4411168,0.318029250685953,0.2682738021272,690,0.582062581365946,0.582670899020146,1.04896492945863,0.999326526413139
"AT3G13530",3,4411688,0.789413882890247,0.403197797543414,690,0.582062581365946,0.582106070706389,-0.852570557093713,0.999326526413139
"AT3G13540",3,4420173,0.96861642316417,0.421286568611605,690,0.582062581365946,0.582063525108311,-0.058780027242392,0.999326526413139
"AT3G13550",3,4423349,0.973465491163461,0.427712049333175,690,0.582062581365946,0.582063255904271,-0.0893227770866361,0.999326526413139
"AT3G13560",3,4425227,0.80964391838015,0.442761125151582,690,0.582062581365946,0.582097960206632,-0.789062973242835,0.999326526413139
"AT3G13570",3,4429298,0.582273473687745,0.429293373080335,690,0.582062581365946,0.58224709615494,-1.87540183478268,0.999326526413139
"AT3G13580",3,4433047,0.941601458118201,0.458020558749113,690,0.582062581365946,0.582065853313616,0.23261297436693,0.999326526413139
"AT3G13590",3,4435316,0.368447357098266,0.40747702158422,690,0.582062581365946,0.582556042002889,-1.63414988115073,0.999326526413139
"AT3G13600",3,4445102,0.178504620762399,0.297767472741797,690,0.582062581365946,0.583167586251669,4.25469887238069,0.999326526413139
"AT3G13610",3,4449374,0.961693617051533,0.261344430248541,690,0.582062581365946,0.582063987740259,-0.13207998447615,0.999326526413139
"AT3G13620",3,4450745,0.143516383992547,0.377465412350551,690,0.582062581365946,0.583369249809305,2.7121602594616,0.999326526413139
"AT3G13640",3,4458461,0.0658708106027325,0.323054626532887,690,0.582062581365946,0.584130262924317,2.64601175114603,0.999326526413139
"AT3G13650",3,4462892,0.966560514340044,0.287188662979817,690,0.582062581365946,0.582063652880685,0.144627309633506,0.999326526413139
"AT3G13660",3,4464908,0.0843378048559721,0.267285931978083,690,0.582062581365946,0.583882944179298,-2.06483502417268,0.999326526413139
"AT3G13670",3,4469222,0.414583697773246,0.461412095862462,690,0.582062581365946,0.582468594503281,-3.71630676650966,0.999326526413139
"AT3G13672",3,4472562,0.565099582815527,0.315044094427543,690,0.582062581365946,0.582264405431788,1.2775537220441,0.999326526413139
"AT3G13674",3,4474777,0.569061147642909,0.38546712503139,690,0.582062581365946,0.582260321541785,1.8665515619723,0.999326526413139
"AT3G13677",3,4476068,0.548949706665126,0.454296029621424,690,0.582062581365946,0.582281638269723,-1.1540783571254,0.999326526413139
"AT3G13680",3,4477289,0.0241382879668619,0.246937198067633,690,0.582062581365946,0.585174158995997,-3.28040883809081,0.999326526413139
"AT3G13682",3,4479193,0.62480904224686,0.437967475247974,690,0.582062581365946,0.582208422372117,-1.06418341862445,0.999326526413139
"AT3G13690",3,4485735,0.49547564748729,0.434359007089181,690,0.582062581365946,0.582345944576105,1.50776301325823,0.999326526413139
"AT3G13720",3,4495019,0.183494280193712,0.448311017148227,690,0.582062581365946,0.583142562702935,3.45683461686349,0.999326526413139
"AT3G13724",3,4496822,0.407826789087022,0.181278335191379,690,0.582062581365946,0.582480500871699,0.876743156675275,0.999326526413139
"AT3G13730",3,4497976,0.859632664834455,0.397270565774238,690,0.582062581365946,0.582081648431248,-0.360338030019193,0.999326526413139
"AT3G13740",3,4504270,0.783469662719341,0.404987144683357,690,0.582062581365946,0.582108624250271,0.706946280250122,0.999326526413139
"AT3G13750",3,4510965,0.507121109843304,0.320744763731622,690,0.582062581365946,0.582330929849956,-2.16811174021495,0.999326526413139
"AT3G13760",3,4517517,0.497239151839753,0.174068322981366,690,0.582062581365946,0.582343632513578,1.36807235543984,0.999326526413139
"AT3G13770",3,4519647,0.695491149148712,0.472549651100376,690,0.582062581365946,0.58215599832821,-0.661373527174874,0.999326526413139
"AT3G13772",3,4521532,0.444779227705219,0.422103813182428,690,0.582062581365946,0.582418740427211,3.2541375300716,0.999326526413139
"AT3G13780",3,4525072,0.552175905053259,0.441385558808906,690,0.582062581365946,0.58227811943531,-1.14504647062677,0.999326526413139
"AT3G13782",3,4526660,0.841084944728717,0.415066907440849,690,0.582062581365946,0.582087092940243,0.36354345347354,0.999326526413139
"AT3G13784",3,4528529,0.688858440282728,0.131795563679622,690,0.582062581365946,0.582160339611537,0.917192637120024,0.999326526413139
"AT3G13790",3,4532911,0.232061064831017,0.418085250849305,690,0.582062581365946,0.582934229796607,2.82019673531249,0.999326526413139
"AT3G13800",3,4538767,0.0264123292003826,0.436593019314203,690,0.582062581365946,0.585078443925704,4.99911262103342,0.999326526413139
"AT3G13810",3,4544364,0.342438954365434,0.387038615377859,690,0.582062581365946,0.582612437891245,-2.10977819784421,0.999326526413139
"AT3G13840",3,4555305,0.912844222786015,0.275918436130772,690,0.582062581365946,0.582069885235897,0.155477624452033,0.999326526413139
"AT3G13845",3,4557321,0.841725040446709,0.446370364140947,690,0.582062581365946,0.582086893230821,-0.313977712323322,0.999326526413139
"AT3G13850",3,4559908,0.965210995678237,0.272768035871567,690,0.582062581365946,0.582063741168267,0.0571467759436928,0.999326526413139
"AT3G13860",3,4561517,0.401922799573151,0.428121830043825,690,0.582062581365946,0.582491143882795,-3.55277098337683,0.999326526413139
"AT3G13870",3,4565412,0.335401256318949,0.497500320245241,690,0.582062581365946,0.5826287085008,2.70683280574303,0.999326526413139
"AT3G13880",3,4572180,0.0478529391443405,0.412522133773672,690,0.582062581365946,0.584456416582855,-5.44249245108222,0.999326526413139
"AT3G13882",3,4574521,0.858910812220771,0.413066093741166,690,0.582062581365946,0.582081847132541,-0.636067695901147,0.999326526413139
"AT3G13898",3,4584011,0.941985647833794,0.25055604188957,690,0.582062581365946,0.582065810328543,-0.107428353893738,0.999326526413139
"AT3G13900",3,4586151,0.145747636179132,0.370325728224997,690,0.582062581365946,0.583354789795126,-2.25899405359542,0.999326526413139
"AT3G13910",3,4590919,0.909643267701347,0.33660776704842,690,0.582062581365946,0.58207043394031,0.328999531753652,0.999326526413139
"AT3G13920",3,4592256,0.930439445057111,0.425082445547592,690,0.582062581365946,0.582067227107489,-0.396819839283125,0.999326526413139
"AT3G13930",3,4595876,0.991183826363578,0.354694125344227,690,0.582062581365946,0.582062655805198,-0.0753002239798661,0.999326526413139
"AT3G13940",3,4600492,0.773901976452738,0.418592109274956,690,0.582062581365946,0.582112899571626,1.10638964242389,0.999326526413139
"AT3G13950",3,4604149,0.888086719319811,0.215556072297058,690,0.582062581365946,0.582074655518315,0.339443342245431,0.999326526413139
"AT3G13960",3,4608383,0.570336589015287,0.272867379962748,690,0.582062581365946,0.582259018478017,-2.18146507712663,0.999326526413139
"AT3G13970",3,4613506,0.467624468486029,0.464820757804448,690,0.582062581365946,0.582384364240753,1.12153910848065,0.999326526413139
"AT3G13980",3,4619038,0.0371714536117312,0.369631436339389,690,0.582062581365946,0.584718568871122,-4.71128290214256,0.999326526413139
"AT3G13990",3,4625570,0.744465925694374,0.470328057913517,690,0.582062581365946,0.582127359232278,1.35412255757547,0.999326526413139
"AT3G14000",3,4630869,0.106498965438815,0.485601750547046,690,0.582062581365946,0.583654088219085,3.93229665247782,0.999326526413139
"AT3G14010",3,4636254,0.225400368778352,0.46668772465226,690,0.582062581365946,0.582959566723522,-4.23933726110408,0.999326526413139
"AT3G14020",3,4642280,0.920048232713903,0.349428450076335,690,0.582062581365946,0.582068723804768,0.195612481182252,0.999326526413139
"AT3G14050",3,4650757,0.15460779000074,0.366485204336535,690,0.582062581365946,0.583299744959462,3.92034837117171,0.999326526413139
"AT3G14060",3,4657046,0.893387229865024,0.32215391424141,690,0.582062581365946,0.582073532149923,0.300248672963789,0.999326526413139
"AT3G14067",3,4658198,0.150978645393574,0.386135613100614,690,0.582062581365946,0.583321848079044,4.54304206011147,0.999326526413139
"AT3G14070",3,4661143,0.383666649327295,0.460041756712209,690,0.582062581365946,0.582525538749022,-1.49429921599585,0.999326526413139
"AT3G14075",3,4663569,0.165397370424464,0.394605360333532,690,0.582062581365946,0.583237367257248,-3.80894279163476,0.999326526413139
"AT3G14080",3,4667365,0.740144336830255,0.460563466467515,690,0.582062581365946,0.582129651785562,0.852443334559212,0.999326526413139
"AT3G14090",3,4669253,0.876925193915865,0.431188438442524,690,0.582062581365946,0.582077204365458,0.434036580638349,0.999326526413139
"AT3G14100",3,4672919,0.0158468845970661,0.400714124870131,690,0.582062581365946,0.585625930548908,-5.45389403905574,0.999326526413139
"AT3G14110",3,4676118,0.882810268012174,0.472852730009156,690,0.582062581365946,0.582075829389101,-0.392775808773877,0.999326526413139
"AT3G14120",3,4677813,0.961298753150983,0.431677805755594,690,0.582062581365946,0.582064016906567,-0.246024766180199,0.999326526413139
"AT3G14130",3,4685646,0.519704368729758,0.394642178497497,690,0.582062581365946,0.582315359298651,-1.43341967969172,0.999326526413139
"AT3G14140",3,4688546,0.878866807952905,0.411847250977686,690,0.582062581365946,0.582076743054588,0.193387023721698,0.999326526413139
"AT3G14150",3,4690450,0.677082781510028,0.396311532370944,690,0.582062581365946,0.582168331052722,-0.887689788311036,0.999326526413139
"AT3G14160",3,4693361,0.198048757348127,0.373620011453748,690,0.582062581365946,0.583073869724019,-1.96282868034632,0.999326526413139
"AT3G14170",3,4695965,0.0277190434258399,0.413221459445716,690,0.582062581365946,0.585027254182633,-3.91679236435084,0.999326526413139
